LAMMPS restart file after 2ns annealing

1810 atoms
2 atom types

0.0 25.994814 xlo xhi
0.0 25.994814 ylo yhi
0.0 46.795331 zlo zhi

Masses

1 28.0855  # Si
2 47.867   # Ti

Atoms # atomic

595 1 19.274700 9.988510 9.718950
439 1 20.038100 7.731620 9.727660
449 1 23.305000 9.229280 9.603790
252 1 21.913600 7.954410 10.980700
510 1 25.004100 10.039500 10.997300
396 1 1.511810 12.906800 9.866600
722 1 0.952216 10.671200 9.974080
38 1 4.840740 10.676500 9.989910
607 1 5.571240 12.859400 9.603130
218 1 8.034950 12.570100 9.433090
667 1 11.307100 11.508400 10.128300
637 1 15.029900 10.872400 10.293900
368 1 15.244200 12.361300 8.620140
440 1 21.527400 10.765000 8.612350
31 1 22.391800 12.591700 9.773620
22 1 2.716140 3.377430 11.191000
301 1 3.156470 2.597550 13.492900
51 1 5.076660 3.558890 14.552500
596 1 7.791550 2.130770 12.651000
27 1 9.762770 2.654240 13.877500
5 1 11.516000 1.058860 12.936400
395 1 13.609600 2.038480 13.712500
8 1 14.145100 3.184080 11.664700
359 1 15.609600 1.295350 12.551800
528 1 16.436900 3.609430 12.191000
572 1 22.902300 2.822230 11.541600
410 1 22.557200 3.106440 14.028700
257 1 24.940400 1.629140 11.346600
535 1 2.488140 6.890630 13.803300
723 1 26.556200 5.070940 13.964500
235 1 6.453940 4.042390 12.656800
497 1 8.606440 6.753780 14.285200
197 1 10.133900 4.948140 13.700800
514 1 10.661700 5.447340 11.361400
467 1 13.170400 5.412820 11.582700
259 1 13.620200 7.108710 13.428000
582 1 16.969500 5.166850 13.970500
95 1 19.364300 5.836760 13.331200
376 1 21.990100 5.802830 14.061000
416 1 23.199300 6.517520 12.149700
702 1 25.481400 5.713870 11.790200
249 1 2.883500 9.829740 11.203300
446 1 3.068090 7.317680 11.525500
108 1 6.029790 7.073440 14.501700
506 1 5.497260 7.386870 11.953200
441 1 9.481800 8.587490 13.050500
212 1 7.825100 10.246500 12.581700
113 1 12.986200 9.493550 13.305800
425 1 11.061400 9.942400 14.437000
184 1 16.063500 7.318460 13.035500
327 1 17.369500 9.714620 13.385800
358 1 21.177600 9.331640 13.098500
660 1 25.136500 8.179890 12.559200
669 1 24.825900 9.746750 14.529500
71 1 2.615740 11.143000 13.271500
188 1 2.542890 13.276700 11.919300
161 1 9.159380 11.664800 11.236600
9 1 9.277470 13.364900 12.749500
213 1 12.564300 13.402900 11.378100
288 1 12.753600 13.155800 13.886200
163 1 10.673100 12.324500 14.387900
42 1 15.824400 11.654200 12.315700
519 1 14.332700 11.474400 14.115700
270 1 19.289600 10.419100 12.226400
298 1 19.834200 12.718400 12.710100
444 1 22.776400 11.003900 13.551000
556 1 23.539000 12.017300 11.743200
120 1 1.806570 3.181450 15.707200
1692 2 2.818770 1.916710 17.614700
374 1 0.555103 1.161760 15.949500
651 1 5.218620 1.955540 16.431700
540 1 10.035100 2.445780 16.317900
711 1 7.662380 2.016820 17.427000
622 1 13.790000 3.631720 15.413900
370 1 12.132700 1.583580 17.731800
260 1 16.459700 1.584020 16.424300
1429 2 14.380700 3.205830 17.788700
561 1 18.994500 0.972964 17.197300
11 1 20.061200 3.720940 17.384000
321 1 23.013400 1.036540 15.384200
126 1 20.347800 3.744240 14.726900
418 1 24.591300 1.416490 17.092900
570 1 24.582400 3.797940 17.203600
299 1 3.464050 6.109120 17.326800
875 2 0.534237 5.397050 16.404200
508 1 4.147390 5.802410 15.047900
448 1 11.993000 4.025570 17.204200
310 1 12.298000 5.743990 15.068100
242 1 11.699600 6.774850 17.429300
509 1 16.275700 4.038090 16.006300
652 1 20.221000 6.205700 17.587600
731 2 22.297300 4.860320 16.381000
44 1 24.408200 4.596240 14.950900
122 1 24.287400 6.369400 16.962000
381 1 2.417590 9.253820 15.097100
546 1 1.519120 7.885910 17.184000
379 1 3.527120 10.025500 17.340900
364 1 5.789880 8.997380 16.175200
182 1 9.365040 7.712360 16.549100
19 1 8.006240 9.424170 17.466900
118 1 11.680500 9.093210 16.574800
695 1 13.920900 10.035300 17.408700
179 1 16.774300 9.902820 16.205500
427 1 17.962100 7.641200 14.620200
1476 2 18.066000 7.721760 17.115000
493 1 20.215800 8.920590 15.380000
484 1 21.963500 7.342010 16.281000
1595 2 20.708800 8.871880 17.906600
202 1 26.370700 7.581990 14.940300
507 1 6.444510 10.886700 14.679100
471 1 4.498120 12.126200 14.638500
718 1 4.451340 12.651400 17.308700
332 1 7.718290 12.013800 16.669700
428 1 9.869630 13.078500 16.629300
284 1 15.283500 11.954000 16.310300
645 1 17.797200 12.458600 16.596200
659 1 21.395500 12.686900 14.571000
132 1 20.422900 11.314200 16.533400
548 1 26.219200 0.675597 13.458600
156 1 24.864800 10.533400 16.850200
53 1 0.744491 11.264000 14.984500
756 2 26.343700 12.532000 17.345700
581 1 23.858900 12.530900 17.700400
601 1 3.296800 3.153030 20.043300
435 1 1.065060 3.605210 18.470400
1668 2 0.627307 1.528640 20.117900
147 1 4.674780 3.901390 18.080600
971 2 5.685010 1.837720 19.269000
380 1 7.529560 2.610650 20.857800
192 1 9.855510 3.215090 19.041300
515 1 12.192200 2.611370 20.521400
149 1 16.112900 1.447960 19.134400
143 1 19.557000 2.268320 19.505700
1332 2 17.580600 3.394890 18.163500
1475 2 17.566600 2.051220 21.153300
1571 2 22.022400 1.818580 20.060500
280 1 24.538100 2.797290 21.308700
586 1 1.343480 6.130380 18.956200
732 2 1.134100 4.236300 20.941700
877 2 3.778190 6.114180 19.926100
972 2 5.653450 4.250100 20.543300
445 1 6.639720 6.518340 19.981000
692 1 7.253360 4.329320 18.636500
180 1 9.511500 6.096880 18.412800
